"cutoff","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
0.35,0.880025052565651,0.954610516439117,0.912076040338472,0.93699355557174,0.912076040338472,0.880025052565651,0.895763937113649,0.348550008264282,0.306732739344533,0.336301718035159,0.917317784502384
0.36,0.877148481188207,0.957018459299542,0.916098978628765,0.93573187171182,0.916098978628765,0.877148481188207,0.896200714879924,0.348550008264282,0.305730110367152,0.333730434701254,0.917083470243875
0.37,0.874585066881403,0.95927560653352,0.919937885275987,0.934622811354372,0.919937885275987,0.874585066881403,0.8966883772131,0.348550008264282,0.304836632289331,0.331366538076512,0.916930336707461
0.38,0.871927705453407,0.961322118606744,0.923439195303727,0.933462404678178,0.923439195303727,0.871927705453407,0.896944483433849,0.348550008264282,0.303910408941642,0.329107114455633,0.916624912030075
0.39,0.869297186060037,0.963292036076058,0.926849511089912,0.932317728603729,0.926849511089912,0.869297186060037,0.89715129969066,0.348550008264282,0.302993541385343,0.32690694418023,0.916294611068048
0.4,0.866545877510849,0.965178178197346,0.930140650285478,0.931116894152637,0.930140650285478,0.866545877510849,0.897217776769027,0.348550008264282,0.302034572767786,0.324719248293348,0.915862027854097
0.41,0.864022726255984,0.967011661528445,0.93339358293422,0.930029443113097,0.93339358293422,0.864022726255984,0.897369478704695,0.348550008264282,0.301155128377051,0.32264538120172,0.915517193892214
0.42,0.861351943810674,0.968629722536047,0.936268502849585,0.928863589414006,0.936268502849585,0.861351943810674,0.897249134383723,0.348550008264282,0.300224227133666,0.320660394128305,0.914990833173361
0.43,0.858779582158994,0.97025975145051,0.939208759809774,0.927752067855884,0.939208759809774,0.858779582158994,0.897195257035226,0.348550008264282,0.299327630458714,0.318701915130498,0.914519666804752
0.44,0.856135641748311,0.971750952645386,0.941911858800831,0.926603368786233,0.941911858800831,0.856135641748311,0.896977764445611,0.348550008264282,0.298406085006721,0.316808926672426,0.913943297196849
0.45,0.853603543148571,0.973172739980468,0.944518696723989,0.925508763942636,0.944518696723989,0.853603543148571,0.896762731938413,0.348550008264282,0.297523522018855,0.315000140336871,0.91338814156452
0.46,0.85095512906545,0.974503571223407,0.946969621538737,0.924358834641093,0.946969621538737,0.85095512906545,0.896398646547093,0.348550008264282,0.296600417268296,0.313210065584098,0.912729350144429
0.47,0.848105399722632,0.975824828140857,0.949418310571573,0.923120119011768,0.949418310571573,0.848105399722632,0.895906731221365,0.348550008264282,0.295607144082306,0.311356059590154,0.911965113931745
0.48,0.845300407104192,0.977093426268119,0.951793270199476,0.921904994195947,0.951793270199476,0.845300407104192,0.895391541286577,0.348550008264282,0.294629463881967,0.309551951150295,0.911196916686156
0.49,0.842513309175502,0.978256706815005,0.953984327114497,0.920696638680072,0.953984327114497,0.842513309175502,0.894790481326362,0.348550008264282,0.293658020875889,0.307822689041562,0.910385007995254
0.5,0.839784368988503,0.979376902897191,0.956115375408108,0.919517912000737,0.956115375408108,0.839784368988503,0.89418214989175,0.348550008264282,0.292706848751158,0.306141765188348,0.909580635942847
0.51,0.836818324162305,0.980501886142121,0.958268442622951,0.91823614591786,0.958268442622951,0.836818324162305,0.893434910324075,0.348550008264282,0.291673033802474,0.304375079914051,0.908660105152213
0.52,0.834111752337494,0.981574210596863,0.960349631979892,0.917075723387459,0.960349631979892,0.834111752337494,0.892790361930391,0.348550008264282,0.290729658170569,0.302733138524966,0.907842981467179
0.53,0.831212812597862,0.982610631331023,0.962370381113195,0.915830076207814,0.962370381113195,0.831212812597862,0.891996082535598,0.348550008264282,0.289719232700362,0.301047536776057,0.906911721964442
0.54,0.82833176754798,0.983505830764223,0.964118345413647,0.914587349142824,0.964118345413647,0.82833176754798,0.891081818575574,0.348550008264282,0.288715044424416,0.299460170836751,0.905918799156101
0.55,0.825567037981479,0.984451295406239,0.965995759939278,0.913407020980326,0.965995759939278,0.825567037981479,0.890277761026618,0.348550008264282,0.287751397911164,0.297880601390271,0.905009166693859
0.56,0.822668098241847,0.985351282002183,0.967791338396198,0.912167656762751,0.967791338396198,0.822668098241847,0.889348335473387,0.348550008264282,0.286740972440957,0.296283879659574,0.904009690122015
0.57,0.81956336957008,0.986138770273634,0.969357842825999,0.91083201054107,0.969357842826,0.81956336957008,0.888189121444398,0.348550008264282,0.285658819236755,0.294688717227442,0.902851069921857
0.58,0.816342325414933,0.986864025429409,0.970803075040566,0.909445041237545,0.970803075040566,0.816342325414933,0.886897775185604,0.348550008264282,0.284536124269858,0.293093554795311,0.901603175422171
0.59,0.812741019102581,0.987668268770465,0.97242324326639,0.907901163942001,0.97242324326639,0.812741019102581,0.88544037587059,0.348550008264282,0.283280888924926,0.291314395132494,0.900204643936523
0.6,0.809658658793003,0.988386343182123,0.973890817122716,0.906588448644175,0.973890817122716,0.809658658793003,0.884213354830042,0.348550008264282,0.282206532213549,0.289772248851577,0.899022500987563
0.61,0.806330246499351,0.989054152384965,0.975255935761747,0.905167994882826,0.975255935761747,0.806330246499351,0.882784528654902,0.348550008264282,0.28104641408109,0.288177086419445,0.897692199442158
0.62,0.802831834653067,0.989654941309385,0.976482623150632,0.903672943053537,0.976482623150632,0.802831834653067,0.881183573159444,0.348550008264282,0.279827042603155,0.286566331001662,0.896243387981226
0.63,0.79955263275623,0.990286846791644,0.977798689148822,0.902283810072143,0.977798689148822,0.79955263275623,0.87973773848668,0.348550008264282,0.278684076754913,0.285011710332224,0.894919739773937
0.64,0.796054220909945,0.990897210041553,0.979075077718782,0.90080270862482,0.979075077718782,0.796054220909945,0.878129665042255,0.348550008264282,0.277464705276978,0.283394717720181,0.893475715475749
0.65,0.792528967029034,0.991438159431668,0.980208154660794,0.899310222044669,0.980208154660794,0.792528967029034,0.876433789062017,0.348550008264282,0.276235978007653,0.281813588975135,0.891983563230351
0.66,0.7890484498725,0.991859429753174,0.981082118402243,0.897832676470142,0.981082118402243,0.7890484498725,0.874648840709435,0.348550008264282,0.275022843723979,0.280326018143998,0.890453939812837
0.67,0.785635037802532,0.992340539608984,0.982104209425489,0.896395899684541,0.982104209425489,0.785635037802532,0.872951685502171,0.348550008264282,0.273833098918782,0.278822854327209,0.888987788705758
0.68,0.781939784368988,0.992838404534401,0.983170115705455,0.894845049456891,0.983170115705455,0.781939784368988,0.871084376378302,0.348550008264282,0.272545118303982,0.277210539610861,0.887389094451694
0.69,0.77825347828032,0.993317120808839,0.984204124352918,0.893303111122592,0.984204124352918,0.77825347828032,0.869195698065129,0.348550008264282,0.271260256286312,0.275613817880165,0.88578529954458
0.7,0.774262962465888,0.993762326944067,0.985165957979701,0.891634470628408,0.985165957979701,0.774262962465888,0.86707397415376,0.348550008264282,0.269869361966213,0.273932894026951,0.884012644704977
0.71,0.770317183375833,0.994207533079295,0.986140462404572,0.889992607750078,0.986140462404573,0.770317183375833,0.864969269526472,0.348550008264282,0.268494060631765,0.272267563159388,0.882262358227564
0.72,0.766313246544088,0.994545028052774,0.986870077719461,0.888322811128381,0.986870077719461,0.766313246544088,0.862718236830243,0.348550008264282,0.267098488415971,0.27065212984591,0.880429137298431
0.73,0.762094573435333,0.994918426746836,0.9876908983383,0.886573244603703,0.9876908983383,0.762094573435333,0.860349895455601,0.348550008264282,0.26562806986905,0.268938460722828,0.878506500091084
0.74,0.757643269359818,0.995267889627176,0.988461067044877,0.884731510422762,0.988461067044878,0.757643269359818,0.857796248319037,0.348550008264282,0.264076567796742,0.267159301060011,0.876455579493497
0.75,0.75303986042142,0.99566522413496,0.989355699491001,0.882839957892592,0.989355699491001,0.75303986042142,0.855172378755703,0.348550008264282,0.26247204957322,0.265295939274677,0.87435254227819
0.76,0.748065136670693,0.995935698830017,0.989947487759971,0.880789837447423,0.989947487759971,0.748065136670693,0.852174710722322,0.348550008264282,0.260738109568792,0.263385798532388,0.872000417750355
0.77,0.742974097436586,0.99632106543094,0.990830121588889,0.87871437618746,0.990830121588889,0.742974097436586,0.849185977542798,0.348550008264282,0.25896362780167,0.26136026969628,0.869647581433763
0.78,0.737681742942782,0.99663701817207,0.991551362305245,0.876559687588813,0.991551362305245,0.737681742942782,0.845981186622853,0.348550008264282,0.257118977599117,0.259309792083129,0.867159380557426
0.79,0.732478861897732,0.996979300308293,0.992351190656573,0.874456511470206,0.992351190656573,0.732478861897732,0.842838133134975,0.348550008264282,0.255305513367867,0.257273348157065,0.864729081103013
0.8,0.726998613161544,0.997233019933746,0.992936662145153,0.872241715726093,0.992936662145153,0.726998613161544,0.839407839004938,0.348550008264282,0.253395372625578,0.255197921766872,0.862115816547645
0.81,0.720981523732832,0.997534611186642,0.993649462670555,0.869826745950414,0.993649462670555,0.720981523732832,0.835635083389289,0.348550008264282,0.251298116055474,0.252904193577561,0.859258067459737
0.82,0.714628908871292,0.997797905137583,0.994273656954706,0.867286795255621,0.994273656954706,0.714628908871292,0.831570755171256,0.348550008264282,0.249083912092984,0.250518466772907,0.856213407004438
0.83,0.707927347559612,0.998025295367941,0.994813538863882,0.86461888745578,0.994813538863882,0.707927347559612,0.82720244225009,0.348550008264282,0.246748082842414,0.248034504158649,0.852976321463777
0.84,0.700899208159979,0.998271834249277,0.995412785747868,0.861840800132253,0.995412785747868,0.700899208159979,0.822589282901576,0.348550008264282,0.24429842479659,0.245424238360616,0.849585521204628
0.85,0.693571332707019,0.998511192386496,0.996004008840006,0.858962479769714,0.996004008840006,0.693571332707019,0.817720063504454,0.348550008264282,0.241744293746901,0.242714177454414,0.846041262546758
0.86,0.685720037578848,0.998681136663922,0.99641812390301,0.855890654872775,0.99641812390301,0.685720037578848,0.812375450498198,0.348550008264282,0.239007724765092,0.23986689827448,0.842200587121385
0.87,0.677139533843332,0.998877410336442,0.99691101890272,0.852561064304451,0.99691101890272,0.677139533843332,0.806484441602728,0.348550008264282,0.236016990117166,0.236748301144213,0.838008472089887
0.88,0.667574822171521,0.999068896846217,0.997399941181188,0.848877978938463,0.997399941181189,0.667574822171521,0.799818835724737,0.348550008264282,0.23268320978491,0.233289776926747,0.833321859508869
0.89,0.657348006978929,0.999212511728549,0.997765947333397,0.844968505084526,0.997765947333397,0.657348006978929,0.792549002686113,0.348550008264282,0.229118653265015,0.229631662492944,0.828280259353739
0.9,0.645958036952534,0.999387243168719,0.998230174148098,0.84065983848333,0.998230174148098,0.645958036952534,0.78435643725708,0.348550008264282,0.225148679118185,0.22554785955086,0.822672640060627
0.91,0.633163333780701,0.999533251632422,0.998624105668685,0.835866754205465,0.998624105668685,0.633163333780701,0.774968789013733,0.348550008264282,0.220689085221904,0.220993148442105,0.816348292706562
0.92,0.618498635529906,0.999631388468682,0.998887339513175,0.830431869112977,0.998887339513175,0.618498635529906,0.76396168393947,0.348550008264282,0.215577704525396,0.215817836504427,0.809065011999294
0.93,0.601995257907216,0.999715163816709,0.999116443797658,0.824396848988712,0.999116443797658,0.601995257907216,0.75130718315639,0.348550008264282,0.209825452118619,0.21001100864787,0.800855210861963
0.94,0.583402675256118,0.999813300652969,0.999402234722499,0.817703806369267,0.999402234722499,0.583402675256118,0.736735062822019,0.348550008264282,0.203345007281924,0.203466632570005,0.791607987954543
0.95,0.560126157562743,0.999861172280413,0.99953697420627,0.809466506217409,0.99953697420627,0.560126157562743,0.717932986040431,0.348550008264282,0.195231976847535,0.195322416164313,0.779993664921578
0.96,0.532841229365186,0.999913831070601,0.999697839552802,0.800019916809021,0.999697839552803,0.532841229365186,0.695160386608769,0.348550008264282,0.185721814898786,0.185777949647131,0.766377530217893
0.97,0.498644477251376,0.999959309116673,0.999847504911239,0.788485094416186,0.999847504911239,0.498644477251376,0.665426898978833,0.348550008264282,0.173802536666906,0.173829044742513,0.749301893184024
0.98,0.448807766295352,0.999988032093139,0.999950162967098,0.772253307380769,0.999950162967098,0.448807766295352,0.619545046116033,0.348550008264282,0.156431950651319,0.156439747144145,0.724397899194245
0.99,0.360363262201942,0.999992819255883,0.999962758363851,0.745027721356233,0.999962758363851,0.360363262201942,0.529799233766874,0.348550008264282,0.12560461801863,0.125609295914326,0.680178040728913
